cluster_id,summary_keywords
46,"119gb available, shows 119gb, 119gb, samsung tab, pro tablet"
525,"storage, large storage, spotify phone, storage capacity, running storage"
531,"card gopro, gopro canon, great card, works gopro, gopro camera"
5,"storage digital, ntfs, digital file, needed ntfs, store files"
190,"laptop, sons laptop, laptop easy, stick bulit, product working"
150,"32gb gs3, 32gb card, 32gb cards, phone 32gb, counterfeit 32gb"
142,"32gb card, supports 32gb, card motorola, 27gb droid, droid razr"
171,"sandisk quality, sandisk, sandisk provides, brand sandisk, price sandisk"
311,"speed card, 1080p video, card fine, writing card, shoots 1080p"
111,"note 10, galaxy 10, viewing videos, tablet works, videos note"
492,"gopro hero3, gopro camera, gopro, new gopro, used gopro"
469,"transfer pictures, galaxy phone, transfer files, file transfer, files computer"
483,"storage great, storage, big storage, storage does, running storage"
147,"reliable issues, haven issues, issues far, faced issues, issues"
227,"trouble card, card died, fell card, contacts fell, card"
151,"price sandisk, venue 32gb, sandisk, sandisk let, 32 gb"
101,"require words, 12 words, number words, words item, words required"
158,"working flawlessly, adapter loading, flawlessly supposed, product adapter, flawlessly"
167,"great samsung, samsung galaxy, galaxy s4, note2 asus, asus tf700"
260,"formated fat32, fat32 works, reformat fat32, fat32 using, mac fat32"
292,"64gb microsd, microsd card, 32gb fat32, formatting 64gb, android tablets"
117,"samsung tab3, samsung tab, galaxy tab, tab3 works, galaxy tablet"
272,"sandisk 128gb, sandisk 32gb, storage sandisk, storage speed, quality storage"
88,"transfer movies, storing movies, fast card, load card, card great"
413,"transfer speed, usb converter, file transfer, transfer files, files faster"
499,"gopro hero3, video gopro, gopro, 16gb card, hero3"
385,"sd card, sdhc fast, comparison samsung, sd slot, sd format"
364,"card galaxy, card phone, s3 problems, big card, galaxy s3"
65,"sdxc card, sd cards, sandisk sdhc, sandisk ultra, memory card"
87,"memory transfer, problems memory, transfer speed, memory capacity, memory"
535,"card gopro, gopro hero3, memory card, gopro hero, using gopro"
276,"sandisk card, bad sandisk, buy sandisk, sandisk, sandisk products"
536,"microsd card, gopro hero3, memory card, sd ultra, microsd"
139,"new microsd, microsd card6, smaller microsd, microsd new, microsd card"
37,"htc m8, sd card, adapter sd, htc, new htc"
86,"sd card, sd cards, samsung card, device card, 32gb card"
377,"memory card, memory lumia, card blackberry, memory nokia, card nokia"
163,"cards 32gb, 32gb cards, 64gb capacity, work 64gb, 64gb"
512,"great samsung, galaxy note, samsung galaxy, samsung, galaxy"
387,"write speeds, sandisk, recommended sandisk, writing samsung, fast reading"
24,"pros conspros1, galaxy note, galaxy s4, uses cons1, sd card"
164,"64gb card, labeled 64gb, 64gb listed, 32 gig, 64gb"
495,"storage device, extra storage, storage, device store, store information"
39,"camcorder micro, excellent camcorder, camcorder, film devices, cheaper worth"
28,"card 34, sandisk ultra, memory card, card sandisk, sandisk"
152,"bad prices, prices really, win8 android, nice 64gb, android tablet"
180,"good packaging, used surveillance, advertised good, surveillance, packaging"
353,"store mp3s, mp3 app, mp3s phone, amazon mp3, store music"
358,"files phone, card transfer, phone camera, 12mb card, card phones"
53,"64gb card, 32gb cards, card serial, gb card, memory cards"
279,"sd card, sd adapter, format card, micro sd, card error"
502,"space left, needed space, galaxy phones, worry space, use galaxy"
423,"28mbps transfer, speed tests, performance issues, performance, videos files"
487,"64gb filming, gopro hero3, storage capacity, capacity storage, utilizing gopro"
409,"picture quality, video gopro, issues quality, quality speed, video expensive"
312,"evo 4g, 4g lte, 4g, card phone, format card"
120,"galaxy tab, tab pro, tab 10, tab problems, samsung galxy"
70,"sandisk 32gb, sd card, microsd card, micro sd, microsd"
480,"inside galaxy, galaxy s3, samsung note, sandisk, storage"
457,"needed memory, memory memory, memory, memory pictures, memory phone"
400,"lumia 810, new memory, memory failure, memory appeared, internal memory"
230,"faster microsd, microsd, microsd helping, microsd market, galaxy note"
4,"data constantly, works flawlessly, flawlessly problems, data work, moved data"
436,"bad sectors, sectors, sectors included, store music, phones carry"
143,"s4 phones, samsung s4, samsung, phones happy, phones"
477,"store pics, pair nikon, nikon d600, nikon p700, d5000 cameras"
9,"32gb scandisk, problem scandisk, scandisk works, microsdhc card, expected scandisk"
304,"64gb sandisk, 128gb soon, sd card, large sd, sandisk"
410,"memory card, sd card, sd cards, micro sd, gopro use"
95,"microsd consistent, fastest microsd, faster microsd, card microsd, microsd card"
102,"footage card, camcorder 1080p, camcorder, camera crashed, samsung camera"
127,"sandisk memory, sandisk good, memory cards, sandisk, write performance"
283,"formated card, format pc, card unreadable, format fat32, tried format"
294,"sd card, photos card, microsd card, pictures card, card nikon"
263,"sd card, micro sd, sandisk, use sandisk, sandisk sansa"
119,"used sandisk, sandisk card, sandisk, memory tablet, trusted sandisk"
427,"record video, video riding, battery camera, memory card, riding quad"
421,"gopro camera, use gopro, memory speed, gopro, adapter great"
274,"card samsung, card 32gb, issues card, sd card, card galaxy"
109,"ipod touch, 64gb ipod, format phone, sd card, galaxy s2"
341,"microsd card, microsd, ask microsd, lumia 1520, windows phone"
290,"lost data, sandisk microsd, sd card, microsd, microsd card"
130,"gb microsdxc, card storage, future storage, micro sd, storage"
126,"faster sandisk, sandisk good, card sandisk, experience sandisk, buy sandisk"
321,"sandisk great, sandisks amazing, sandisk, sandisks, memory microsd"
182,"micro sd, sd card, galaxy note2, galaxy note, samsung galaxy"
379,"samsung gs4, size card, galaxy s4, stream card, perfectly samsung"
249,"card 128gb, card 64gb, 64gb cards, sanddisk card, card fat32"
63,"sd card, sd video, micro sd, 1080p recording, video recording"
394,"sandisk microsdhc, sandisk ultra, ultra microsdhc, sandisk replaced, microsdhc cards"
399,"write speeds, performance read, writes 9m, reads 18m, 18m sec"
439,"fastest memory, memory best, gb microsdhc, dash cam, 1080 dash"
265,"memory iphone, sd card, 64gb, download movies, galaxy s3"
363,"backup images, microsd, nature microsd, microsd card, storage"
491,"gopro hero3, gopro record, gopro hero, video gopro, hero3 adapter"
19,"sandisk micro, external wireless, sandisk, connect drive, micro sd"
489,"popped phones, phones worked, devices work, fit devices, phones"
519,"note 96gb, great samsung, galaxy note, dropped frame, frame works"
497,"16 gb, storage phone, extra storage, phone 16, storage"
295,"sandisk best, sandisk, sandisk ve, wrong sandisk, failed sandisk"
