cluster_id,summary_keywords
138,"card 64gb, memory card, 64gb card, buying memory, memory cards"
128,"camera note, camcorder micro, using camera, cannon camera, camera"
218,"storage device, mini sd, sd card, micro sd, sd cards"
437,"samsung galaxy, galaxy s3, samsung, use samsung, s3 works"
487,"memory card, sandisk ultra, definitely sandisk, card sandisk, sandisk"
420,"door sales, counterfeit door, price performance, sales opinion, beat price"
439,"use sandisk, microsd card, microsd, sandisk, music microsd"
527,"sandisk best, sandisk sandisk, sandisk quality, sandisk, used sandisk"
177,"reliable microsdxc, microsdxc class, fast microsdxc, microsdxc, microsdxc fits"
203,"smartphone tablets, smartphone, galaxy phones, issues phone, phone save"
435,"plenty storage, storage, storage apps, storage space, need storage"
44,"thumb drive, flash drives, samdisk flash, samdisk, drive built"
330,"gopro hero3, card gopro, gopro, memory card, hero3 worked"
164,"sdhc card, sdhc memory, fastest microsdhc, micro sdhc, sd card"
503,"sandisk, sandisk best, reliable sandisk, sandisk use, use sandisk"
65,"32gb scandisk, 64gb scandisk, outlasted 32gb, scandisk micro, scandisk ultra"
111,"transfer speed, fast transferring, s3 fast, data transfer, transferring files"
204,"data microsd, phone microsd, simple microsd, microsd works, microsd card"
262,"memory space, memory, 32 plan, space 32, 32"
495,"card unmounted, sd card, card unexpectedly, unable card, card fail"
331,"card fast, card super, love card, card, tablet slowing"
488,"unreliable sandisk, sandisk problems, sandisk apprehensive, sandisk, form sandisk"
427,"recognize card, format card, 8meg card, card card, purchased card"
394,"memory card, card videos, capture 1080, 1080 video, space memory"
220,"speed phone, storage, memory used, memory, extra memory"
23,"speed memory, fast memory, camera slow, gadget faster, pictures fast"
130,"san disk, disk problem, microsd disk, disk exchange, sd card"
441,"sandisk warranty, annoying sandisk, months sandisk, sandisk, sandisk years"
141,"camera phone, samsung, video camera, transfer pics, samsung galaxy"
255,"technology amazing, smart phone, awesome samsung, samsung, samsung galaxy"
132,"tablet speed, tablet card, delays, disc 29gb, 25gb haven"
454,"sandisk class, sandisk 16gb, 16gb class, recommend sandisk, 32gb sandisk"
103,"format s4, s4, formatted works, s4 went, format"
181,"smartphone storage, s3 hd, use s3, using samsung, galaxy 4s"
324,"playback 1080p, 1080p content, 30 fps, 1080p, using 1080"
358,"sandisk gopro, sandisk microsd, sd card, microsd card, microsd cards"
279,"samsung galaxy, galaxy s3, phone samsung, lg smartphone, samsung"
363,"rates 1080p, video 30fps, 1080p keeps, 30fps complain, camcorder"
78,"music files, iphone memory, droid music, motorola app, app motorola"
222,"64gb card, 16gb card, price 64gb, video card, hero3 camera"
117,"transfer speeds, speed card, fastest card, phone speed, fast transfer"
410,"sgh i337, i337 delivered, pda cellphone, smartphone, device working"
465,"card sandisk, sandisk card, sandisk cards, sandisk, card android"
195,"microsd card, format card, microsd, recognize card, 1080p videos"
445,"computers laptops, adapter cameras, psps adapter, laptops psps, plenty space"
326,"gopro recommended, memory card, getting gopro, gopro3, gopro"
147,"sd card, 32gb sd, sd ultra, write speeds, expected 32gb"
19,"smartphone ipod, 64gb ipod, ipod effectively, ipod touch, ipod"
502,"sandisk quality, buying sandisk, reliability sandisks, use sandisk, sandisk awhile"
519,"sandisk, expected sandisk, sandisk know, sandisk haven, say sandisk"
98,"speeds microsd, sandisk slow, microsdxc card, sd card, microsd phenomenal"
125,"recording good, recording, dash cam, worry recording, gigs storage"
303,"sero pro, hisense sero, use hisense, hisense, buy device"
321,"memory samsung, memory upgrade, upgrade memory, expand memory, memory galaxy"
501,"tablet sandisk, sandisk best, sandisk reliable, reliable sandisk, sandisk rely"
175,"microsdhc cards, microsd card, microsdhc card, 10 microsdhc, microsdhc"
449,"scandisk, scandisk tell, expected scandisk, san disk, disk"
214,"microsd cards, sandisk microsdhc, sd card, sandisk card, sdhc cards"
62,"64gb microsdxc, microsdhc, didn microsdhc, microsdxc, microsdxc jumped"
115,"transfer speeds, fast transferring, official benchmarking, benchmarking need, benchmarking"
269,"memopad hd7, asus memopad, memopad, media room, good space"
486,"sandisk cards, sandisk recommend, using sandisk, sandisk, used sandisk"
300,"gopro hero, recording time, gopro, video records, issues recording"
425,"sandisk, sd card, gs4 card, micro sd, sandisk purchase"
506,"sandisk card, sandisk, trust sandisk, sandisk brand, file storage"
414,"card reliable, memory card, rating, rating based, fast reliable"
451,"sandisk ultra, memory card, tablet micro, sandisk, sandisk cards"
192,"galaxy s3, galaxy note, android phone, s3, great htc"
351,"galaxy s4, sd card, micro sd, galaxy s5, s5 tablet"
120,"micro sd, sd card, microsd using, microsd, media storage"
448,"quality price, qualityyes recommend, best productreliableown, reasonable price, quality needs"
8,"card exfat, microsdxc formats, support microsdxc, use exfat, format card"
438,"sandisk ultra, quality sandisk, card sandisk, sandisk, sandisk memory"
47,"pro 64gb, 128 mbp, maximum 32gb, capacity 58gb, 64gb actually"
430,"card serial, format card, reformat card, gb card, gig card"
476,"sandisk card, issue sandisk, sandisks customer, sandisk, properly sandisks"
76,"needed memory, memory phone, memory, plenty storage, photos videos"
266,"perfectly packaged, packaged, packaged easy, packaged works, away packaged"
174,"32gb microsdhc, sd card, microsdhc card, gb microsdhc, 16gb card"
119,"sandisk quality, sd card, use sandisk, sandisk, storage sandisk"
6,"samsung sd, sd usb, exfat fat32, sd slot, exfat"
287,"tablet 16gb, samsung tablet, 16gb music, samsung tab, 16gb"
314,"memory phone, memory galaxy, extended memory, install samsung, galaxy iii"
509,"card decrypted, decrypting card, decrypt card, encryping card, decrypted state"
234,"surface 64g, surface pro, microsoft surface, surface rt, memory microsoft"
79,"memory card, galaxy s3, internal memory, s3 phone, transfer memory"
186,"memory card, memory documents, memory tablet, flash memory, storage"
459,"storage space, storage, extra storage, storage great, holds lot"
270,"card price, card sale, buy card, best deals, price hits"
456,"ultra models, non ultra, ultra, galaxy tab, galaxy s3"
73,"card smartphone, sd card, memory card, micro sd, nokia lumia"
33,"sd card, micro sd, transferring files, gb micro, sd"
55,"faster usb, usb thumbdrive, thumbdrive, quick transfers, usb"
277,"mobile reader, reader purchased, old phone, phone mobile, received product"
49,"64gb surface, surface pro, surface rt, surface pros, rt surface"
124,"32 gb, size memory, memory card, 16 gb, sd card"
236,"gopro hd, gopro camera, dash cam, gopro, hd camera"
230,"sd card, galaxy iii, compatible galaxy, card android, recommended galaxy"
237,"microsd card, micro sd, sd card, card samsung, microsd"
405,"sandisk, sandisk product, like sandisk, expected sandisk, sandisk don"
524,"issues sandisk, sandisk, sandisk buy, things sandisk, sandisk replace"
