cluster_id,summary_keywords
335,"64gb filming, gopro hero3, utilizing gopro, gopro black, recording time"
485,"sandisk warranty, sandisk replaced, replacement sandisk, months sandisk, purchased sandisk"
253,"iphone, iphone just, fine phone, camera, transfer photos"
521,"galaxy s3, s3, expected s3, s3 definitely, s3 say"
145,"gold standard, memory card, standard reserve, card, standard"
233,"64gb microsd, 128gb microsd, microsd memory, memory microsd, microsd surfacepro2"
470,"32gb mirosd, having 32gb, 32gb, memory iphone, microsd"
261,"action cameras, filming 1080p, use gopro, gopro hero3, cameras"
333,"card problems, card phone, messed card, samsung sandisk, galaxy s3"
356,"samsung tablet, galaxy tab, galaxy tablet, tab pro, tab 10"
154,"exfat, downgrade fat32, formatted exfat, exfat default, sd card"
152,"efficient micro, micro efficient, micro, sd card, little micro"
302,"corrupted card, card corrupted, card corrupt, s5 corrupted, sd card"
158,"memory cam, memory card, card good, card great, flash memory"
369,"motorola razor, sd card, micro sd, razor maxx, motorola"
291,"considering smartphone, capacity, price capacity, capacity limitless, camera fast"
389,"xx does, product handing, greatest invention, invention sliced, sucked product"
262,"sd card, microsd cards, faster microsd, 32gb card, itunes card"
251,"32gb tablet, file tablet, galaxy note, note 10, os card"
330,"sandisk microsd, sandisk replacement, sandisk, contact sandisk, expected sandisk"
280,"sd card, htc m8, card android, card phone, phone 16gb"
106,"pastusing microsd, sd card, backup sd, sd slot, micro card"
222,"tablet 57gb, galaxy tab, sd card, phone 32gb, tablet pc"
310,"sd card, microsd cards, confused microsd, sandisk cards, microsd"
58,"32gb microsd, sandisk recommended, microsd card, performance sandisk, 64gb card"
527,"phone recognized, samsung note, recognized issues, galaxy note, plugged samsung"
1,"memory card, card bluetooth, adapter card, mp3 player, capacity mp3"
46,"smartphone ipod, ipod effectively, ipod, store music, smartphone"
342,"samsung tab3, s4 tablet, samsung, tab3 works, samsung galaxy"
507,"card s3, s3 downloaded, galaxy s3, storage card, sandisk memory"
414,"months problems, problems solid, later problems, months, problems holding"
473,"best storage, storage media, sandisk, flash drives, storage"
87,"micro sd, sd card, sd, better pricing, bought sd"
519,"write speeds, speeds micro, micro sd, fast card, speed tests"
419,"fat32 ntfsvery, reformat card, ntfs, fast card, reformatted ntfs"
45,"fastest memory, memory card, memory cards, 34 memory, ease 32gb"
515,"sd cards, sd works, samsung card, s4 devices, cards fail"
14,"d800 nex, models d800, d800, advertised memory, memory capacity"
455,"sd cards, memory cards, sandisk, decided sandisk, sandisk little"
252,"sd card, card sd, memory card, sandisk, secure sandisk"
375,"simple microsd, microsd slot, microsd, card samsung, 10 tablet"
452,"microsd cards, sandisk ultras, sandisk sandisk, sandisk ultra, sd cards"
313,"pad recognized, died pad, pad, stuff dead, destroy crumbled"
492,"smartphone storage, files phone, storage, storage photos, store music"
83,"sd card, 64gb version, micro sd, sd adapter, storage sd"
96,"card gopro, gopro hero2, sd card, gopro hero, sd cards"
93,"sandisk gopro, gopro hero3, hero3 cameras, hero3 camera, sandisk microsd"
516,"s3 card, card worked, card works, galaxy s3, card new"
303,"dives 1080p, use sd, footage, storage, sd devices"
138,"card great, micro card, standard card, card standard, card used"
99,"transfer pictures, stores pictures, laptop transfer, phone holds, reader works"
449,"storage disk, storage compatibility, formatting devices, tablet htc, tablet recognized"
15,"galaxy devices, samsung, thing samsung, card galaxy, samsung s2"
368,"memory samsung, samsung note, note tablet, tablet, 10 48gb"
238,"format fat32, recognized s3, fat32 formatter, card fat32, format card"
207,"memory recommend, best memory, video recording, recording camera, speed recording"
202,"capacity microsd, microsd card, exfat, mb sandisk, files card"
373,"gopro accessory, gopro3, gopro, loves gopro, gopro3 loves"
491,"offbrand microsd, microsd, memory chip, chip replaces, microsd far"
242,"galaxy s3, storage 1080p, s3, instead exfat, liking exfat"
239,"64gb sandisk, sd storage, sd usb, sandisk micro, samsung sd"
278,"micro card, sandisk ultra, memory card, better card, sandisk"
483,"sd card, note extsd2intsd, extsd2intsd, card issues, internal storage"
89,"xc 32gb, phone specs, 32gb work, larger 32gb, 32gb"
147,"micro card, memory fits, 64gb chip, memory kind, adapter"
113,"tablets 64gb, genuine sandisk, microsd card, sandisk chips, sandisk products"
511,"gs3 works, s3 tardis, gs3, galaxy s3, s3"
249,"sandisk ultra, microsdxc compatible, works microsdxc, ultra microsdxc, card 32gb"
425,"fast delays, delays transfers, transfer speeds, access speeds, fast data"
522,"memory galaxy, expandable memory, galaxy note, 47gb usable, samsung galaxy"
398,"sandisk, sandisk know, say sandisk, order sandisk, fast reliable"
186,"sd card, sandisk sd, review sandisk, memory card, sandisk"
178,"cm10 nook, memory card, sd card, cm10 tablet, card adapter"
37,"transfer speeds, storage mobile, speeds awesome, fast copied, huge storage"
119,"phone usb, transfers fast, transfer speeds, transfer rates, quick transfer"
61,"card android, card fast, sd cards, lag android, delays video"
227,"32gb card, 64gb card, 27gb droid, supports 32gb, droid razr"
305,"sandisk replaced, sandisk reputable, replacement sandisk, sandisk microsdhc, sandisk"
148,"microsd card, micro sd, sd card, extreamly microsd, issues micro"
349,"32gb compared, save 34, clones sandisk, sandisk data, 8gb 34"
105,"sd card, 32gb card, ordered 32gb, amazon prime, card device"
255,"card worked, problem cards, sandisk replaced, gopro hero, stopped working"
517,"card reliable, quality card, card galaxy, perfect gs3, s3 good"
462,"storage options, san disk, sandisk great, disk good, storage"
134,"sd card, micro sd, lumix camera, microsdhc card, gb microsdhc"
318,"sony camcorder, canon camcorder, camcorder, camcorder video, camcorder allow"
32,"fps card, card fps, sandisk 64, sandisk, buying 64gb"
354,"samsung tab, galaxy tab, issues samsung, tab absolutely, new tab"
386,"compatible samsung, card samsung, memory card, perfectly compatible, card worked"
329,"sandisk quality, storage card, sd card, sandisk, trust sandisk"
457,"note 96gb, great samsung, galaxy note, galaxy 3s, samsung galaxy"
