cluster_id,summary,original_reviews
215,sandisk ultra is a gopro hero 3 camera. the card has failed to work properly without the protunes settings - i'm not sure if it's faulty or 'doesn't work well',"[""before doing research, i assumed this card would support my brand new hero 3 camera... considering it was sold off the gopro site, it was a no brainer... or so i thought.anyhow, the card seems to preform well under most circumstances without using the protunes settings. the problems with the hero 3 where due to the slow write speed of this card under protunes settings, without this setting the hero works fine however, after a few timelapse issues 2 5 sec timelapse, which is well in this card's speeds .i noticed the card is corrupt. i tested this in other cameras and found that this problem still persists. i trust sandisk as my top choice for all my professional work, however this card has failed!i would not recommend this expensive card, id jump for a samsung, or even the transcend cards. they even come with a better warranty then this card.nothing but problems and lost memories that i cant replace...."", ""my droid razr runs a little slow, is it because of this card? i can't be sure. what i am sure about is i put this card into my gopro hero 3 black edition and the video i record comes out choppy. so i bought the sandisk extreme pro 16gb version of this card, and the gopro works fine now. sandisk is normally very good, so perhaps i somehow got a bad ultra card. i never returned or exchanged it because the warranty had expired before i tried it in my gopro and knew for sure the card was slow. the sandisk ultra should work in the gopro hero 3 according to the gopro website, so again, perhaps i just got a subpar card...""]"
216,"acer tablet didn't recognize the device and the card works fine there. if you are going to buy this product, he recommends you do you research and make sure it's compatible.","[""i purchased this micro sd card to add storage to my acer tablet. unfortunately the tablet did not recognize the device. after uninstalling the card several times i decided to use it in my samsung phone and it works fine there.if you are going to buy this product for a tablet, i recommend you do you research and make sure it's compatible."", 'its a micro sd card and it works. what more can you ask for.i have one for each of my electronic devices.']"
217,"the micro sd adapters are faulty, so beware that the adapter is rip-off. the card is pretty decently priced per gig for a card of its class.","['the micro sd works great as described. but beware that the micro sd adapters are faulty. the micro sd will get stuck in the adapter. you will have to carefully rip apart the adapter to get the micro sd out thus damaging the apapter.', ""this is a class 10 microsd card, and it works just as advertised. it's very fast good for recording hd video and such. it's pretty decently priced per gig for a card of its class.however, beware that adapter that comes with it! put the card in, good luck getting it back out. i made the mistake of doing this to test the memory on my laptop, and actually had to resort to pliers to pull them out, which is probably not a great way to keep the chip in tip top shape. note i also said 'them' there i got two of these and they were both that way, so i doubt it was just a manufacturing defect.buy the memory, throw away the adapters. seriously, they are dangerous to use and for all intents and purposes convert it into a standard sd card permanently.pro reliablefastgood pricecon adapter it's a trap!""]"
218,"this is a nice storage device, works well and comes with an adapter card. it came with sd card slot so it can be read by using regular sized slot. or just read it while it is in the device.","['this is a nice storage device, works well and comes with a standard size sd card adapter. worth purchasing.austin', 'this does excatly what i bought it for goes in to my phone and is a nice storage comes with a micro sd to sd converter so it was a nice buy', 'this chip seems to be thinner and lighter than the rest of my mini sd cards. came with an adaptor card so it can be read by using a regular sized sd card slot. or you can just read it while it is in the device.', 'this is an excellent storage in the minimal space. it come with the adapter, so i am able to read in the regular sd card reader also.']"
219,"i can now store many extra things on my phone. it does what it should, came a the right price and was shipped quickly.","['out of its storage and into my new phone. recognized, formatted and and available in less than a minute. simple!', 'it does what it should, came a the right price and was shipped quickly. i can now store many extra things on my phone...!']"
220,this helps speed up my phone significantly by freeing up memory. blows people away how quick my iphone's ready to take the next pic.,"['quick speeds and a ton of memory.if you have an expandable slot, get this.it was nice being able to store all my photos, videos, and music on my phone finally.', 'for the price, this helps speed up my phone significantly by freeing up memory used by the camera and apps.', 'plug and play! stuck it in my phone and within seconds it was ready to go! great way to add extra memory for those of us who can use them in our phones!', ""tons of storage and the read and write speed it an added bonus. blows people away how quick my phone's ready to take the next pic.""]"
221,the card is a memory card but works great in my go pro hero 3 silver edition. it gives me 8.5 hrs of video recording time - it works as advertised & has plenty of room for photos and video if you plan to buy several.,"['not much to say, its a memory card but it works great in my go pro hero 3 silver edition. using 960x60, this card gave me 8.5 hrs of video recording time. definitely a good buy', 'bought this for use with a gopro 3 black. it works as advertised and has plenty of room for photos and video. i have yet to fill this card up recording time lapse for a period of 24 hours.', 'i purchased this for my go pro hero 3... its a solid card, but unless your planning to buy several i would recommended going with the 64 gig. at the higher capture setting you can only get a little over an hour or so of video time.', 'item arrived in a timely manner via usps surprisingly . i bought this card to go in my gopro camera, it fit in there gerat and now i have 3 hours of recording time.', 'this card will hold about 3.5 hrs of hd video on the gopro hero3. the adapter that comes with it works great too.']"
222,samaritan bought 64gb card to go along with the hero3 camera. it works well with my herso 3 720p video at the same time.,"['good price for a 64gb card. purchased it to go along with the hero3 camera. just what i needed to complete the set', 'bought this for my hero3. it came with a 16gb card. you will get about 1.5 hrs of video on this card. great price!', 'this is the lowest priced 64 gb card i could find and it works great in my hero go pro camera', 'decent size card, that performs well with my hero 3. shot video at 720p had no issues. not much more to say than it works.']"
223,"the packaging indicated that it was new, never tampered with. it provides plenty of space for pictures and music if he is working out. i bought this to extend my windows phone 8 device's memory.","['its like having my own personal cloud, so much storage in such a small item. this came at a great price and was in an easy to open package that made it easy to open and use right away. i ended up using it in my smartphone and when the screen cracked, i was able to back up everything to it and remove the card and put it in my laptop.', ""i purchased this to extend my windows phone 8 device's memory, and basically put all my music on. at first, the phone wouldn't recognise the card, but it worked everywhere else i tested it. then i had verizon replace the phone and the card worked perfectly. no complaints about the performance, and it provides plenty of space for pictures and music."", ""i have nothing bad to say about this product. the packaging indicated that it was new, never tampered with. it came in the mail on time and i have had no issues with the card overheating like some other reviews have mentioned. i like that fact that now i have 16gb of space and this means i can have more pictures and home movies on my phone to share. also music for when i'm working out. great buy and for the price i really like it. i recommend it and will be buying one more for another phone."", 'i bought this for my phone because the apps i was using were filling up the little space on the phone i had. i had never changed out the card on a phone before but it was surprisingly easy and now i have tons of room for all my photos and apps and stuff.']"
224,samsung galaxy tab 3 8 34 tablet has usb port for attaching flash drives. the data is not read if you install the storage into the adapter.,"['purchased it for data2sd on my asus transformer prime. it did a great job but eventually the tablet started slowing down anyway so i have replaced it with a samsung tablet, which i will use the sd card in it but as a regular form of storage.', ""received today and there was a surprise in the package. it contained an adapter so the micro sd card can be used in a traditional sd slot. i don't need it, but i can see where it might come in handy if i want to transfer files directly to my laptop.actually, i purchased this for a samsung galaxy tab 3 8 34 tablet which also has a usb port for attaching a flash drive or any other storage, so i could always transfer data that way. in any case, i don't expect any problems, but the galaxy will not arrive until monday."", 'installation on my surface was simple and added a lot more storage to my tablet. i liked the sd adapter so that i can use it like a mini usb drive from my larger pc.', ""the storage works for my phone but when you install the storage into the sd adapter, my computer doesn't read the data.""]"
225,"sd card is able to install apps with galaxy devices and have no internal storage on it. amazon all the way for cell phone accessories. items like cases, screen protectors, micro d memory cards. i still have all my stuff... with plenty of room to spare...","[""why would you get anything less? 64gb of instantaneous movies, video, music or pictures. if you have an android phone that's capable of accepting micro sd cards go ahead and get you one or two."", ""i just got a note 3 and while 32gb is great...who wouldn't want another 64gb? this sd card does what i want it to do and i'm happy with it."", 'i bought this to go along with my new s4 that i purchased and i have to say i am pleasantly surprised at how much 32gb can get you on a phone! i have pushed all of my apps to my sd card which has given me plenty of free room on my phone a major detraction placed on the s4 especially . i do notice that since moving most of my apps to the card, some load times and other features may take an extra second to really get going. this may lead me towards going with more powerful sd cards in the future though i am assured this will work for all of my current needs.', ""this was pretty awesome and cheap, i had just bought my galaxy s4 and figured i'd upgrade my sd card from the 32 i had, its nice to have since the s4 inexplicably has almost no internal storage, still awesome phone though, but we're not talking about that today."", 'i have buy the sdxc for xperia arc s even many was saying it support till 32gb sdhc, the sdxc 64gb work perfectly on the xperia arc s', 'samsung gives you the ability to install apps on your sd card with galaxy devices. i had a class 4 sd card before and initially blamed the tablet. i thought i was going to have to get it replaced. it was the sd card.i got this sd card and have yet to experience any issues! love this thing!', ""back when i purchased my samsung galaxy s4, the deciding factor between it and the iphone was the capability of sd card storage, so when the chance came to grab a 32gb card for 20 dollars, i jumped on it. it performs flawlessly, and comes with a standard sized sd card so you can fit the micro into it and access it from your computer.folks, if you purchase an android phone with sd card capabilities, don't go for the 32gb phone and pay up to a hundred dollars more. just grab a micro sd card for less, and thank me in the morning!"", ""best price i could find for a high quality micro sd for my samsung s4 cell phone. every store in the area charged crazy prices for lesser quality cards. don't even think of buying any sort of card from your cell phone service provider. they are the worst ! amazon all the way for cell phone accessories. items like cases, screen protectors , micro sd memory cards."", 'works perfectly well with my galaxy s4! before use, i put the micro sd card into the adapter and put it into my laptop, connected my phone to my laptop, transfered all my stuff from one sd card to the other, and it worked well, i still have all my stuff... with plenty of room to spare... and now with the s4 you can save your apps onto ur sd card, so whatever i can save on my sd card instead of the actual phone memory, i save... now both have a lot of free memory very happy with this purchase. have had it for a while now.', '64gb sdxc for 50...ish!!! amazing price for a great product. popped it into my galaxy s4 and have had no problems so far.']"
226,the card works perfect on my android device'samsung galaxy sii gt j9100',"[""i got this card for my phone. i was expecting a significant increase in speed. i have not really noticed any great speed improvements. the card is working great with no problems. just get a slower card for your phone, you won't notice the difference."", ""i've been using this card on my venue pro 8 without any issues. i used primarily to store photos and videos. the card is reliable but not fast. data transfers on windows range from 15 to 20mb s. that speed is sufficient for most purposes. i got my card at 32 which is s good deal. a faster card can easily double this price."", 'fast card., and so far, reliable. reformatted to ntfs with no problem. no problems in a dell venue 8 pro.', 'this is a great speed card.more than 20 mb sec. works perfect on my android device samsung galaxy sii gt i9100 . also works perfect using cyanongenmod 10.1.the only downside the price. is an expensive card.i use it for music playback, like poweramp, spotify and rdio. works flawless.', 'this is definitely faster than my old 16gb card and seems to work just fine so far in my s4. have used it a lot for the last few weeks.', 'this works great on my galaxy s4 right out of the box.and its faster then the old 32gb card i used to have.']"
227,"the card's write speed is insufficient, but i haven't had a single problem with it. it even writes almost as fast as my internal phone storage!","[""heard that the card's write speed is insufficient, however i have used it extensively and haven't had a single problem with it!!"", 'great card for a great price read and write speeds are on par with what is posted on the specifications detail report.', ""very fast! decent price.i use this for my phone, and it does the job. never had any problems, it's a class 10 card so it has plenty of speed for reading and writing. will buy again"", 'stil not getting the write speed as i need, but considering the cost capacity speed it is a good card!', ""it works great i'm using it for my car dash cam and i purchased 3 different cards and this is the only one that was actually fast enough for it to read and write."", 'i bought this card specifically to run cyanogenmod 10 to my old nook nook color to breathe some life back into the device that i never use anymore. this card works great to run cm10 with the nook thanks to its speed. a quick overclock of the processor via cm10 and the tablet is dare i say 34 peppy 34 . i highly recommend this card for any application where speed is crucial.', ""works perfect in my note 3. this card even writes almost as fast as my internal phone storage! it works much better than cheap chinese cards. i've also tried it in my go pro, and it has plenty of write speed, even enough for shooting in 4k! i highly recommend it, and will definitely be getting another soon."", 'i have been using the device for couple weeks, so far no issue.the writing speed is slow, which might be the problem on my laptop not the card.']"
228,class 10 card is a class ten rated card which has fast speed and transfer speeds enough said. it works perfectly and is fast. can't go wrong. spend the extra couple of bucks for the real deal.,"[""excellent, one of the best, can't go wrong with this card, class 10 is necessary and shows noticeable but not significant improvements over class 4"", ""can't go wrong with this class 10 card cheap and works great may have to buy another one as a spare."", 'good value for the money. this is a class ten rated card which has a fast speed and from a good manufacturer.', 'solid performance and great transfer speeds enough said. i strongly recommend this card just for being a class 10 and at a bargain price.', ""great name brand class 10 card. great price, best on the net at the time i bought this one. it works perfectly and is fast. can't go wrong. spend the extra couple of bucks for the real deal. don't be fooled by a knock off, slow speed, import."", 'great price and holds tons of stuff. the class 10 is way faster then any other card i have purchased', 'this card is a lot faster than my old card which was advertised as a class 10 as well. great to have the extra space too.', 'this came with the adapter to allow the card to be used as a micro card or a standard card. it is great and because it is class 10 it is also fast!', 'there are lots of cards out there. what me choose this one, was the name brand and that it is a class 10, the best you can get. not a four , a ten.', 'this card has lots of room for everything. a class 10 card for about 20, you can not go wrong.']"
229,good sd card does its good job i purchased mine the 64gb for my note 2. it is cheaper than buying the full sized card zoo xzz - a tad bit cheaper.,"['good sd card does its good job i purchased mine the 64gb for my note 2 highly recommend it try it', 'awesome little sd card, my phone is 32gb but i still wanted more for music and videos and this totally works great, as soon as i put it on my phone read it and also it is fast.. i am happy with my purchase..', 'amazing storage and speed! what more could u want! its almsot cheaper then buying the full sized sd card z']"
230,a review said it worked fine on his galaxy's' and it was plugged into my phone. the card was recommended by the galaxy representative - so he took the gamble.,"['i was a bit apprehensive about getting this sd card as i had heard that it was not compatible with my galaxy s iii. i did see one review that said it worked just fine on his s iii, so i took the gamble. i got the sd, immediately reformatted it, which was recommended by a galaxy representative i do this all of the time anyway to get any 34 bloatware 34 off of the card! , plugged it into my phone, and it worked just fine! i would definately recommend this sd card!!', 'i got this sd card for my android tablet. my only complaint is after the tablet installed its file system my computers would no longer recognize the sd card. still love it.']"
231,my galaxy s3 replaced my old 16 gb microsd card. thanks amazon!,"['great price. my galaxy s3 recognized it no problem. this replaced my old 16 gb micro sd card. thank you amazon!', 'great great deal!!!! i bought this for a really good price 25 after i bought my brand new galaxy s4. i looked in stores and found the same micro sd card selling for 60 80. this works straight out of the box and i have had no issues at all with it. buy it now!', 'i needed a micro sd card with more storage for my phone. this was a good price for a lot of space.', 'after using an 8 gig microsd in my galaxy s3 for a year, i knew i needed a new sd card when i got the s4. this sd card has worked out really well for me. i am no longer worried about running out of space when i take pictures on my new s4.']"
232,sd card works fine the first time the card was installed. it is a little slow writing to it but such are micro d cards.,"[""i like things that work and i like things that work the way they're sold to me and when they do i give it a great review so trust me when i say this works and you won't find a faster sd card out there."", 'i was amazed at the speed of this sd card on my smart phone the hd video no longer jumps and buffers while recording and the transfer time from pc to phone has decreased dramatically', ""i have owned many an sd card in the past, and this is probably the best bang for the buck i've ever received in a card. i'm not super nitpicky about data read write speeds necessarily, but this card is plenty fast for me in my samsung galaxy note ii. pick one up while they are on sale!"", ""i'm not going to give you a detailed speed and what not but this sd card is fast compared to the other ones. you wouldn't really notice the difference in speed unless you're copying a huge file. i use this on my note 2 and i take a butt load of pictures with my phone."", 'very fast sd card, i really use it for emulators on the nvidia shield and it does the job right. i have no complaints everything is in order and i would recommend.', 'copied all the data from my phone 16gb sdcard to the new 32gb and everything worked fine the first time the card was installed. i had previously done the same with an 8gb to 16gb with same results. it does not increase an speed to the phone as it is controlled by phones operating system,', ""this sd card used to be one of the fastest. now it is merely adequate.i bought the 64gb version and inserted into my samsung galaxy s5 latest samsung phone .the performance, although still adequate, is less than stellar. for example, to load the amazon kindle app, which is about 35mb and i purposely placed it into this sd card, it takes about 7 full seconds to load. the same app on my ipad takes around 2 seconds to load.still, if you aren't too much into your smartdevice performance, then i wouldn't worry. but if you do care about how fast your smartphone can take pictures assuming your pictures are stored in sd cards or how fast your apps will load, then you should purchase a much faster sd card for your latest phone.pros 1 adequate performance.2 hassle free packaging.cons 1 not the fastest, but still adequate."", 'tested the sd card speed through the play store app, gets the speeds advertised and allows me to download more tv shows for my trips! perfect', 'larger than move and was a high class.i use this on my s4 and works wonderfully.i store all images on sd take quck second to load but much faster and better than the last sd card i had which was a class 6', 'good product, it arrived extremely fast and performs just as described. it was considerably cheaper than any other store i found. i specially like the speed of this sd card. however do keep in mind that the speeds tend to be exaggerated. the speeds are way faster than normal sd card speeds and you will notice it, but not anywhere close to whats advertised. there a lot of factor that go in to consideration when it comes to the advertised speed. this is not the manufacture or seller fault, but it depends on the system that is being used.', 'i got this for my galaxy s 2 phone and it worked right away. i had an issue with the write times slowing down after a month so i issued an exchange. it came promptly and my new sd card works great.', 'i purchased this as a recommendation to use with a ls300w dashcam. like most dashcams, there is constant high definition writing to the sd card because of needed looping. this works as expected. reliable and fast.', 'some people complain about sd cards 1 not working fast enough2 some android devices are acting slow3 rooted phones do not boot from sd cards.this card is fast about 28 mb s, removed all the lag from android device. hdr video recorder have no delays between video recordings which usually happens with most of the cards on the market and all android rooted phones i tried booted and worked.i really recommend this card for price and performance!good luck and enjoy you purchase.', 'well works just like any other sd card i don t see ultra fast speeds or any thing. i shoved this guy into a galaxy s4 and it works fine!', 'this card it pretty fast. i very little between difference between the speed internal storage and the sd card.works great.', 'really fast sd card, large storage space. works perfect.i use it for all my music and photos. no problems so far. nothing much to say about it besides that it does everything i need it to.', 'good sd card and works fine with adapter. satisfied with purchase of this product. can fill it quickly though with hd video.', 'i thought every app could be transferred into the sd card but no. the description said that i would speed up the device a little but i think it got slower, i have samsung device and its not faster at all and not improving it also. i love this sd card i realy do recommend it. but there are some pitty partsnto it. still love it', 'i used this sd card on my nvidia shield and works as advertised very quick transfer speeds.', ""my slr has sd cards that take time for the next click thought this would solve the problem as it says its faster and a way better product but i don't see that happening."", 'no problem here. i use it in my samsung note 10.1. it is a little slow writing to it but such are micro sd cards.']"
233,"delivery was on time, works perfect with my galaxy note 2. great customer service. purchased for use as add on memory for motorola razr maxx phone.","['delivery was on time, works perfect with my galaxy note 2. great customer service. thanks for the product.able to store all my music and movies on my phone now.', 'purchased for use as add on memory for motorola razr maxx phone. works great. package arrived as scheduled. all is good.', ""i ordered this in anticipation of getting my new galaxy s4. it arrived quickly long before the phone was is my hands! and was easy to install. after almost 2 months, i've had no problems at all so far. i store all my photos and music on it, and it's great not to have to worry about maxing out the phone's native memory.""]"
234,"microsoft surface rt is a 64g memory. it works great and it is super fast. i am storing movies, music and pictures.","['delivery was on time and the device worked perfectly for my microsoft surface pro. i needed extra memory for my surface and this 64g was perfect.', 'i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great!']"
235,"sandisk ultra 64gb microsdxc card arrived in kingston, kent. card is only a readable memory, she can not write data on it - her life has been pure bliss.","['i bougth this micro sd card after some trubles with other that i got from kingston, i can tell that sandisk is other quality, this is the best, my i9300 phone can read a 64gb very fast, the dta transfer speed from my pc to my is amazing, if you are looking for additional storage to you phone, for music, pictures and other type of files, this is for you.pros very good quality materials of construction amazing speedupdate after one year this memory is damaged i can not delete or put new files on it, i can not format this memory, i tried to format with my phone, with my pc, with a camera and nothing, now this is like a 64gb cd, the data in the memory is only available to read but i can not move, or delete it, i bought this memory to be used to backup all my data of my android device but now is only a readable memory i can not write data on it any more, i hope sandisk make a better products in the future!!! total disagree i will buy a samsung memory card expected a better quality.', 'ever since my sandisk ultra 64gb micro sdxc card arrived, my life has been pure bliss. not only am i finally able to carry vast amounts of music, movies, and tv shows with me on my samsung galaxy note 8, but my car now gets 14 more mpg, my landlord lowered my rent 300, i got a promotion at work, and my cat no longer sheds on the furniture!', ""the primary reason for buying this extra capacitysandisk ultra 64 gb microsdxc class 10card was to use it insamsung galaxy tab 2 10.1 inch model gt p5113 and i am happy to share that you can get this to work flawlessly after some initial glitches. read below firstly you need to be aware that the samsung tablet model gt p5113 currently runs with android os 4.1.1 with kernel 3.0.31 523998 and build number jro03c.p5113ueclk7. jelly bean my experiences shared here are with that level of android os your experiences may vary depending on what version of os you are running. the sandisk ultra 64 gb microsdxc card purchased from amazon retail packaging gets recognized just fine however when the tablet's media device a.k.a 'mtp' application attempts to talk your pc via usb cable the tablet simply reboots! and after that the card is presented to the pc. really strange indeed!this baffled me for couple of hours. firstly, i attempted to format the card exfat in pc and it formatted just fine. after that i attempted to use it in the tablet to see the same behavioral oddity of instantaneous reboot of the tablet as 'mtp' application tries to communicate with the pc. this made me investigate the issue further and i determined the root cause was the fact that sandisk now seen to factory format the card with 'exfat' but also somehow seen to include an 'offset' of 16mb at the beginning of the card which shows up as 16mb unallocated region in the initial sectors on this card under windows disk management tool.the solution is to get rid of that 'unallocated' 16mb partition on the card. you could do it in pc but that might require some windows command line experience and using 'diskpart' utility and what not and i do not want to confuse people here with that process. for most novice users the process should be very simple, just insert the card on the tablet and use the 'native' sd card format tool under 'settings' that android os 4.1.1 has and it will get rid of that 16mb partition and happily remount it. now after this simple process the 'mtp' application works just fine with pc to transfer files to the sd card without any strange reboot phenomenon.not sure why sandisk formats their class 10 card in this fashion they never did it with their class 6 cards earlier and there's gotta be some technical explanation for why they include that 16mb partition that only sandisk can give. in the end if you reformat the card in the tablet which defaults to exfat the card is seen to work just fine.bottomline this is an awesome 64gb capacity microsd card from a reputed manufacturer for budget minded people and gets the job done beautifully. the read and write speeds are adequate enough for most audio,video picture file formats in a tablet. the glitch mentioned above forced me to give four stars instead of five stars but let that not stop you from making a decision to buy it.highly recommended!cheers!""]"
236,"i bought this for my gopro hd camera for use as a dash cam. it works great and would recommend this memory for high speed action video as it is great. if you have any questions, please contact me at e-mail.co.uk.","['bought this specifically for my gopro hd camera for use as a dash cam, especially when driving or traveling in mexico. lots of room for recording road trip adventures.', 'nice product at a reasonable price. i use mine in a gopro camera and it works great. i would recommend this memory for high speed action video as it works great.']"
237,microsd card acquired this card a month ago for use in my phone s4. it's not the same as if it was used in u.s.,"['stopped working after a year and a half and lost a bunch of data. i have tried accessing the data useing multiple devices with no luck. look elsewhere for an micro sd card', 'acquired this card a month ago for use in my phone samsung galaxy s4 and only have taken issues with it.the micro sd card is really bad, the camera takes a long time to be ready and repeatedly resets the phone. absolutely not recommend it in my previous phone s3 used a micro sd card 32gb samsung brand and never had problems with it.to correct the problem of instability recommend formatting the card, i did and the problem remains the same.live outside the u.s. and i must acquire excellent quality products because the cost of returning it exceeds the cost of the product.next time buy a card samsung brand that never gave me problems.', ""i bought it for just 23 usd, it is very fast and reliable, simply the best option for a 10 class micro sd of 32gb.update 11 08 2013don't buy it for using it on a samsung galaxy s3, there's seem to be an issue between the phone an this particular reference that makes that after a while the microsd card lost its data and get nonfunctional. i can't be repair after that, so it gets totally useless. you can tell the card is going to fail before it's too late because constantly the phone shows a notification indicating that the card was ejected and it needs to be mounted again. when this happens i strongly recommend you to backup your data and change the microsd card of your phone and use it in other device before it gets corrupted.""]"
238,cardcon ssg3 and most new smartphones won't allow apps to. he bought this to go in my'samsung' galaxy 3 and was super excited to have it in the u.s.,"['so far so good. i bought a samsung micro sd card from bestbuy and it somehow erasedeverything. so this is my second one. hopefully it keeps all of my stuff', ""works great for the month i have had it in my galaxy s3. i purchased this to go in my samsung galaxy s 3 and was super excited i didn't need to buck up more money for the 32gb phone. well dumb me did not know the the sg3 does not allow apps to be moved to an external sd card. i thouhgt i had researched everything but i missed that. the card works fin and i can store umpteen thousand pictures not that i have figured out how and i might even be able to figure out how to put a movie onto it but what a waste of a great sd card.pro top of the line cardcon ssg3 and most new smartphones won't allow apps to sd even with the micro sd card option on the phone""]"
239,card works great with my gopro hero 3 and is an absolute must buy for use with gropro. comes with an adapter this is the perfect card for your go pro - all the speed and quality you need!,"[""the recommended card for gopro cameras. that's what i use it for and it works great providing outstanding performances and great quality."", 'perfect card, all you need to keep all the action in this 64gb. i acquired this card for a gopro camera and fits perfectly, its all you need to capture all the action when you need it.', 'card works great and i use it for our gopro hero 3 exclusively. no issues at all while on a yellowstone trip', 'great card but have had some issues with my gopro 3 with this one. maybe a firmware update will help my situation.', 'purchased in florida so the price was just fab, the card is excellent and very fast with my gopro hero 3 and an absolute must', 'bought for use with my gropro and this card allows my to video for as long as my batteries will allow. must have for a gopro user!', 'card works great with my go pro hero , no speed issues at all. it also come with an adapter', 'this is the perfect card for your gopro. all the speed and quality you need. and in the frustration free packaging also environmentally friendly.']"
240,"this card handles high transfer speeds which is good for music, pictures and videos. it works great, it has lots of space and the price was great also! i've tried many cards and these are the very best speed, price, reliability, compatibility.","['no complains here. awesome cards with great performance. no degradation in speeds so far as well as no bad sectors.', 'brilliant little card good transfer speeds highly recommend to all was exactly what i was looking for at a great price.', ""this card is great. it's really fast compared to common cards even from sandisk, kingston, etc.if you need to copy files to your card in the shortest time, then this is the right one.it 8217 s reliable, never missed a photo or music file.5 stars well deserved."", 'i had issues getting other cards to be recognized by the nvidia shield. no issues with this one. read and write speeds seem good and am happy with this card so far.', 'this card is quick and responsive. i love that it loads much quicker than my other cards. also, the price is great!', 'i am very happy this come very fast, good packed, i usually used but its fantastic so fast with my new cards', 'this card is great and at 20 bucks its a steal. the card handles high transfer speeds which is good for music, pictures and videos. do not get any lag or have to wait for card to load up.', 'this card works great, it has lots of space and great transfer speeds. it shipped quickly and the package was in great shape.', 'very good price for a card more than necessary. excellent quality, works at high speed and maintaining the data faithfully', 'works as advertised, no issues to date. there are faster cards out there but you will pay more for them.', 'great to have the additional capacity for storage. and the card is fast. working great and the price was great also!', ""not much more to say, i've tried many and these are the very best speed, price, reliability, compatibility. i highly recommend these cards."", 'i choose this card to eliminate worries when i travel far away from home . very quick and look so strong', 'fast. however, im not sure if this card case is any more water proof than a normal card. i have been told all of them are water proof. i think this card is faster than several others i use though']"
241,"amazon replaced the card immediately and my new card is perfect. reads and writes very fast, much faster than the hc in my phone.","[""my first card ordered was bad my tablet and my computer wouldn't write to it, wouldn't read it. amazon replaced it immediately and my new card is perfect. reads and writes very fast, much faster than the hc in my phone. i'm glad i got the hc 1 for my tablet."", 'no problems with the card what so ever. bought it for a new tablet just plugged it in and started to move files to it in a second.', ""while not quite as fast as i was expecting it to be, it works perfectly and smoothly. i bought this for my new droid razr when we moved to a new carrier. it did take a few minutes for my computer to recognize it, causing me to think the card was bad, but it eventually did recognize it and allowed me to move everything from my previous card to it via the desktop . i also put a few movies on it and so far, watching them on the phone has been flawless and smooth. it's only been in my phone for a few weeks, but i have no complaints what so ever at this point. excellent card."", ""what can i say, it does what it's supposed to do. what i really like is the price, much much cheaper than what you pay at the best buy or radio shack. plus i got the card in less than 2 days without paying extra for 2nd day or overnight shipping.""]"
242,great price for 32gb sd card it was delivered on time. great shopping for electronic stuff at amazon. what they charge at retailers is ridiculous.,"['great price for 32gb sd card it was delivered on time and i got it download from my previous sc card with out any problems. great shopping for electronic stuff at amazon.', 'what they charge at retailers for sd cards is ridiculous. i always order via amazon, and never a dissapointment! great sd card, works great, as expected.']"
243,i bought three of these for family members for their samsung phones. they arrived before the due date and were in perfect shape - they worked as expected! popped them in our phones and they were working as expect!,"['work well with my android phone. and came at a good price. no problems whatsoever. i would highly recommend these to anyone.', ""as a quick note, unless they're on sale, it's best to avoid buying these in big box stores because they almost always seem to be overpriced. i purchased three of these for family members for their samsung s4 phones and they're all very happy and pleased with them."", 'i bought 2 of these. they arrive before the due date and were in perfect shape. i installed one in an old smart phone and it is working again. good service.', 'popped them in our phones and they worked as expected.']"
244,"i use in a tablet. works perfectly. good size price. the more capacity ones will come down eventually but this is perfect right now. do buy this to go with my spouse's new sony tablet, he is happy because unlike me, unlike him, will use his tablet to take photos and such.","['i use in a tablet. works perfectly. good size price. the more capacity ones will come down eventually but this is perfect right now.', 'what a great find under 50. it works perfectly for my tablet for extra storage for photos. do buy this.', ""purchased this to go with my spouse's new sony tablet, he is happy because unlike me, he doubts he will every fill it up. i on the other hand will use his tablet to take photos and such. now, i don't have to worry about missing that surprise shot when my tablet isn't around and his is.""]"
245,i bought this card to upgrade the 32gb microsd that was in my samsung galaxy note 10.1 2014 edition. it works great and works well with my mobile phone and tablet pc.,"['i bought this to upgrade the 32gb microsd that was in my samsung galaxy s5. this works great!i recommend this for everyone.', 'this microsd card has been working fine in my android phone for several months. i have had no problem with speed or data corruption thus far.', 'the microsd is faster that most and is very reliable. i can now hold all my music on my phone. the warranty is also decent on this card. i would recommend it to anyone especially at this great price.', ""best deal i could find on fast microsd card. seems to work fine in our new android tab. can't lose!"", 'i bought this microsd card to expand the storage on my surface pro it works seamlessly and is easy to swap out definitely a worthwhile purchase.', 'this is a great microsd card. it is fast and the 16 gb gives me lots of capacity on my smartphone.', 'i bought this microsdxc card for my samsung galaxy note 10.1 2014 edition and it works great. the transfer speeds on it are excellent. i would definitely recommend it to a friend.', 'i bought this for my lumia 1520 windows phone to supplement the onboard storage capacity. fits fine, works great, fast access, immediately recognized by the device. not much more you can ask of a microsd card.', 'i use this microsd card with my android tablet all the time. i store lots of movies and books on it, and it works great. highly recommend it.', 'this microsd card works well with my mobile phone and tablet pc. it was delivered to me in a speedy way than i had ever expected. i love it and would recommend it to my friends.']"
