cluster_id,summary_keywords
423,"card sd, used sandisk, sd card, sandisk, memory card"
156,"speeds tablet, transfer speeds, speed transfer, transfer rates, transferring speeds"
436,"sandisk years, sandisk, using sandisk, annoying sandisk, sandisk nice"
420,"sandisk just, sandisk ultra, sandisk, sandisk products, trust sandisk"
414,"galaxy s3, holds lot, samsung galaxy, s3 store, store love"
176,"review install, need review, review, appears quality, review soon"
135,"transfer speeds, access speeds, data transfer, advertised 64gb, speeds good"
230,"card fit, issues cardhowever, card place, getting card, recommend 64gb"
320,"galaxy s5, galaxy s3, new galaxy, samsung galaxy, s5"
284,"64gb surface, sandisk surface, increase storage, storage surface, memory surface"
108,"sd card, s5 corrupted, phone sd, external sd, sandisk"
252,"32gb card, memory card, phone memory, recommend 32gb, 32gb holds"
147,"16gb card, cards 64gb, sd cards, old 16gb, 32gb micro"
120,"32gb microsdhc, compatible 32gb, sdhc compatible, galaxy ace, microsdhc using"
260,"microsdhc card, sd card, gb microsdhc, microsdhc, micro card"
58,"sandisk ultra, ultra sandisk, comparisons sandisk, sandisk extreme, sandisk 2nd"
280,"card galaxy, storage card, s3 problems, galaxy s3, gib storage"
361,"sandisk good, sd card, card sandisk, memory card, sandisk"
291,"storage fast, data speeds, storage, transfer speeds, fast data"
243,"sd card, card 35, great microsd, microsd fast, memory card"
12,"s3 lag, lag playback, lags, lag, appear lags"
225,"sandisk great, recommend sandisk, issues sandisk, sandisk ultra, sandisk awesome"
250,"micro sd, memory card, regular sd, sd regular, camera micro"
216,"camera sd, sd card, video recording, videos record, sd adapter"
68,"surface pro, storage capabilities, storage, media format, little storage"
417,"storage phone, micro sd, galaxy s4, sd card, 32 gb"
533,"sd card, formatted exfat, sdxc cards, exfat, exfat takes"
392,"card s4, gopro 32gb, s4 camera, 16gb card, 32gb card"
498,"samsung note, works samsung, galaxy note, samsung galaxy, great samsung"
347,"storage space, great storage, storage, awesome storage, phone walla"
356,"evo 4g, card issues, memory card, design 4g, 4g lte"
211,"sd card, memory card, store mp3s, mp3s phone, card bluetooth"
187,"microsd card, storage phone, gb microsd, sd card, 32g card"
159,"speed tests, card speed, tested sd, sd card, s4 card"
301,"cam 32gb, recording camera, camcorder, action camcorder, camcorder problems"
91,"fastest microsdhc, microsdhc, tablet microsdhc, fast micro, microsdhc ve"
116,"sandisk ultra, sandisk 64gb, experience sandisk, sandisk, standard sandisk"
167,"fake, galaxy tablet, deal fake, works tablets, tablet adapter"
238,"z10 80gb, sd card, card blackberry, 32gb card, blackberry z10"
236,"fits samsung, samsung galaxy, galaxy s3, music phone, samsung note"
275,"samsung tablet, galaxy tab, tablet works, tablet woks, galaxy work"
209,"sandisk good, sandisk, used sandisk, sandisk ve, sandisk product"
47,"movie 4gb, storage tablet, mp playback, playback flawlessly, movies videos"
468,"sandisk faulty, sandisk micro, contacted sandisk, sandisk, sandisk said"
526,"sandisk, sd cards, sandisk company, problem sandisk, sd"
397,"sport cameras, sports camera, sony cam, sony camera, cam 18mp"
523,"card fat32, card failure, card unsupported, microsd card, sd card"
121,"memory card, sandisk memory, 32gb card, sandisk, sandisk data"
102,"59 gb, sd cards, 71 gb, 62 gb, gb 60"
419,"video gopro, gopro hero, card slower, hero cameras, flawlessly gopro"
74,"lte camera, fast android, sprint htc, htc evo, improvement sprint"
94,"tablet card, storage asus, tf201 tablet, tablet asus, storing movies"
415,"storage capacity, problems card, format card, card dropbox, storage"
342,"issues microsd, microsd card, sd card, micro sd, card samsung"
448,"format card, card fat32, device cards, fat32 format, format fat32"
476,"sd card, s3 issues, card samsung, memory cards, galaxy s3"
460,"unreliable sandisk, sandisk problems, sandisk, issues card, card galaxy"
463,"sd adapter, card fat32, galaxy s3, microsdhc supported, s3 use"
316,"samsung tab, tab tablet, sd card, galaxy tab, card storage"
491,"sandisk decent, sandisk, luckily sandisk, memory card, unable reformat"
166,"size mistake, comment perfect, perfect just, know perfect, perfect"
281,"gigs storage, storage, recording, recording good, dash cam"
168,"sandisk, great tablet, issues tablet, buy sandisk, data microsd"
520,"issue sandisk, sandisk card, problem sandisk, sandisk cards, properly sandisks"
19,"surface pro, adaptershipping speed, transfer speeds, asus tf101, speeds excellent"
404,"quality item, reliable brand, quality, tablet, tablet used"
524,"complaint sandisk, s3 memory, sandisk 32, failed s3, sandisk finally"
377,"memory card, sandisk great, memory cards, sandisk best, price sandisk"
462,"working s3, s3 worked, s3 works, s3, just s3"
185,"microsd card, lumia 1520, 128gb microsd, 128gb cards, microsd"
109,"sandisk ultra, sandisk best, microsdhc card, ultra microsdhc, sandisk micro"
224,"32 gb, 64 gb, disk microsd, microsd, microsd usb"
138,"sandisk 16, galaxy s3, gb memory, sandisk, gig android"
93,"transfer speed, transfer speeds, speeds 90mb, microsd reader, surface pro"
330,"s4 acitve, samsung s4, samsung s5, samsung, bought samsung"
335,"galaxy 10, tablet galaxy, works samsung, tablet excellent, note 10"
113,"usb3 performance, w700 docking, iogear usb, usb3, test usb3"
36,"card android, card issues, fast card, issues gs3, phone card"
219,"vhs, vhs tape, car dvr, remember vhs, dvr"
510,"bad microsd, microsd card, micro sd, microsd, issues micro"
411,"samsung device, smartphones tablets, smartphones, devices, android phone"
55,"128gb chips, buy 64gb, 64gb new, new s4, s4 worked"
190,"sdxc card, recording hd, gb sdxc, scandisk ultra, scandisk reliable"
362,"use sandisk, gadgets sandisk, sandisk, reliability sandisks, smartphone tablet"
408,"necessity gopro, gopro practical, getting gopro, gopro, gopro good"
237,"mini sd, sd card, sd cards, card read, memory cards"
289,"shots memory, memory cards, extra memory, memory great, micro cards"
421,"32gb sd, sd card, expanded 32gb, galaxy note, memory samsung"
475,"gallery performance, storage great, galaxy note, storage, performance"
227,"sandisk microsdhc, microsdhc 32gb, sandisk ultra, sandisk 32gb, review sandisk"
367,"4k video, video 16gb, 1080p video, hd video, video gopro"
344,"memory card, memory mobile, device highly, cheap cards, microschc works"
454,"sd card, phone sd, sandisk card, sandisk, galaxy s4"
73,"sd card, micro sd, phone storage, memory droid, galaxy note"
70,"internal memory, memory, cloud services, cloud, google play"
203,"use 8gb, use sandisk, sandisk great, sandisk, 8gb recently"
